Word,Season #,Episode #,Ep name,Speaker,Sentence,Sort order,Episode ID,Count words,Locked
With,1,6,The Art of Fuckery,PR,"With very different hairstyles, no?",17439,s1e6,5,FALSE
I,1,6,The Art of Fuckery,FR,"I am a witch, and this is my cat!",17444,s1e6,9,FALSE
Ooh,1,6,The Art of Fuckery,SB,"Ooh, hey! The opening went great.",17453,s1e6,6,FALSE
I,1,6,The Art of Fuckery,ET,I thought I heard laughter.,17459,s1e6,5,FALSE
Oh,1,6,The Art of Fuckery,SB,"Oh, no. That was screams. Oh, here they come. Watch this.",17464,s1e6,11,FALSE
I'm,1,6,The Art of Fuckery,FR,I'm the Black Cat of Death.,17475,s1e6,6,FALSE
Captain,1,6,The Art of Fuckery,PR,"Captain, look!",17481,s1e6,2,FALSE
Hello,1,6,The Art of Fuckery,PR,Hello? What is happening here?,17483,s1e6,5,FALSE
Terrifying,1,6,The Art of Fuckery,SB,"Terrifying, isn't it?",17488,s1e6,3,FALSE
Yeah,1,6,The Art of Fuckery,ET,"Yeah, man, it's... scary as hell.",17491,s1e6,6,FALSE
Have,1,6,The Art of Fuckery,JI,Have mercy!,17497,s1e6,2,FALSE
Ooh,1,6,The Art of Fuckery,SB,Ooh!,17499,s1e6,1,FALSE
They,1,6,The Art of Fuckery,LS,They can't cut off my finger if there's no finger to cut off.,17500,s1e6,13,FALSE
shit,1,6,The Art of Fuckery,ET,"shit, that was incredible. How'd you do that?",17513,s1e6,8,FALSE
I,1,6,The Art of Fuckery,SB,I don't know. I'll have to ask the little bugger.,17521,s1e6,10,FALSE
Oh,1,6,The Art of Fuckery,SB,"Oh, this is my cue.",17531,s1e6,5,FALSE
Is,1,6,The Art of Fuckery,ET,Is that The Swede?,17536,s1e6,4,FALSE
Yeah,1,6,The Art of Fuckery,SB,"Yeah, that's our little Nordic angel. Keep watching. Big finale coming up. It would appear the siren's song has awoken a beast! Not mere whale nor shark. 'Tis the greatest terror of the sea! The Kraken!",17540,s1e6,36,FALSE
Enough,1,6,The Art of Fuckery,PR,Enough nonsense!,17576,s1e6,2,FALSE
Blackbeard,1,6,The Art of Fuckery,PR,Blackbeard!,17578,s1e6,1,FALSE
Ooh,1,6,The Art of Fuckery,ET,Ooh!,17579,s1e6,1,FALSE
Blackbeard,1,6,The Art of Fuckery,PR,Blackbeard! Blackbeard!,17580,s1e6,2,FALSE
Abandon,1,6,The Art of Fuckery,PR,Abandon ship! Abandon ship!,17582,s1e6,4,FALSE
Black,1,6,The Art of Fuckery,Unknown,Black Cat of Death!,17586,s1e6,4,FALSE
Good,1,6,The Art of Fuckery,FA,Good pussycat!,17590,s1e6,2,FALSE
Bravo,1,6,The Art of Fuckery,FR,"Bravo, Wee John! Bravo.",17592,s1e6,4,FALSE
Edward,1,6,The Art of Fuckery,SB,Edward? You all right? Edward?,17596,s1e6,5,FALSE
Slop,1,6,The Art of Fuckery,FATHER TEACH,Slop! You want to tell me why that's all you ever cook?,17601,s1e6,12,FALSE
it's,1,6,The Art of Fuckery,MOTHER TEACH,It's what we can afford.,17613,s1e6,5,FALSE
I,1,6,The Art of Fuckery,FATHER TEACH,I gotta get out of here.,17618,s1e6,6,FALSE
Edward,1,6,The Art of Fuckery,SB,Edward! Ed?,17624,s1e6,2,FALSE
The,1,6,The Art of Fuckery,ET,The Kraken didn't kill my dad. I did. I'm the Kraken. If I'm honest... I haven't killed another man since. Not personally.,17626,s1e6,22,TRUE
I,1,6,The Art of Fuckery,SB,I mean... I have seen you maim some people.,17648,s1e6,9,FALSE
Maiming's,1,6,The Art of Fuckery,ET,Maiming's different. Love a good maim. But... I always outsource the big job. And tonight...I'm supposed to kill... you.,17657,s1e6,20,TRUE
Oh,1,6,The Art of Fuckery,SB,Oh.,17677,s1e6,1,FALSE
I,1,6,The Art of Fuckery,ET,"I was supposed to burn off your face, and take your identity.",17678,s1e6,12,FALSE
And,1,6,The Art of Fuckery,SB,"And, um is that still on the cards, or?",17690,s1e6,9,FALSE
You,1,6,The Art of Fuckery,ET,You don't belong in doggy heaven.,17699,s1e6,6,FALSE
Doggy,1,6,The Art of Fuckery,SB,"Doggy heaven? Is that a pirate term, or?",17705,s1e6,8,FALSE
I'm,1,6,The Art of Fuckery,ET,"I'm not a good person, Stede. That's why I don't have any friends.",17713,s1e6,13,TRUE
Hey,1,6,The Art of Fuckery,SB,Hey... I'm your friend.,17726,s1e6,4,FALSE
No,1,6,The Art of Fuckery,ET,No.,17730,s1e6,1,FALSE
Listen,1,6,The Art of Fuckery,SB,"Listen, what if what if we just pretended that whole murder idea never happened?",17731,s1e6,14,TRUE
We,1,6,The Art of Fuckery,ET,We could?,17745,s1e6,2,FALSE
I,1,6,The Art of Fuckery,SB,"I mean, I could... if you could.",17747,s1e6,7,FALSE
I,1,6,The Art of Fuckery,ET,I think I might like that.,17754,s1e6,6,FALSE
I,1,6,The Art of Fuckery,SB,I would love that.,17760,s1e6,4,FALSE
Thank,1,6,The Art of Fuckery,ET,Thank you.,17764,s1e6,2,FALSE
Bravo,1,6,The Art of Fuckery,SB,"Bravo, everyone!",17766,s1e6,2,FALSE
So,1,6,The Art of Fuckery,RO,"So, uh, Blackbeard, what did you think?",17768,s1e6,7,FALSE
Wonderful,1,6,The Art of Fuckery,ET,Wonderful Fuckery. Scared the pants off me.,17775,s1e6,7,FALSE
I,1,6,The Art of Fuckery,BP,I thought Blackbeard didn't feel fear.,17782,s1e6,6,FALSE
And,1,6,The Art of Fuckery,ET,"And I didn't, until today.",17788,s1e6,5,FALSE
Whoa,1,6,The Art of Fuckery,ALL,Whoa.,17793,s1e6,1,FALSE
And,1,6,The Art of Fuckery,ET,"And you, what a voice!",17794,s1e6,5,FALSE
Me,1,6,The Art of Fuckery,SW,"Me? Oh, come on. Don't tease me.",17799,s1e6,7,FALSE
Uh-huh,1,6,The Art of Fuckery,ALL,Uh-huh.,17806,s1e6,1,FALSE
Oh,1,6,The Art of Fuckery,SB,"Oh, he's not teasing. You sounded like an angel. Well done.",17807,s1e6,11,FALSE
And,1,6,The Art of Fuckery,SB,And Lucius! Quite the feat. Even though it was his hand. Where is he?,17818,s1e6,14,FALSE
Shh,1,6,The Art of Fuckery,FA,Shh. He's asleep.,17832,s1e6,3,FALSE
Stede,1,6,The Art of Fuckery,IH,Stede Bonnet! Draw your weapon.,17835,s1e6,5,FALSE
No,1,6,The Art of Fuckery,ET,"No, Izzy, we're not doing this.",17840,s1e6,6,FALSE
No,1,6,The Art of Fuckery,IH,"No, you're not doin' this, so I must. Stede fսckin' Bonnet...I fսckin' challenge you to a fսckin' duel.",17846,s1e6,19,TRUE
Well,1,6,The Art of Fuckery,SB,"Well, I accept your challenge.",17865,s1e6,5,FALSE
Uh,1,6,The Art of Fuckery,FA,"Uh, he's really pretty good.",17870,s1e6,5,FALSE
Stede,1,6,The Art of Fuckery,ET,"Stede, be careful. He does know his shit.",17875,s1e6,8,FALSE
As,1,6,The Art of Fuckery,SB,As do I. You've taught me well.,17883,s1e6,7,FALSE
Not,1,6,The Art of Fuckery,ET,Not that well.,17890,s1e6,3,FALSE
Right,1,6,The Art of Fuckery,SB,Right. I'm assuming standard duel rules apply. What are those exactly?,17893,s1e6,11,FALSE
Let's,1,6,The Art of Fuckery,IH,"Let's make it interesting, shall we? The loser is banished from the ship if they're not dead.",17904,s1e6,17,FALSE
Come,1,6,The Art of Fuckery,SB,Come on. Give a man a warning.,17921,s1e6,7,FALSE
That,1,6,The Art of Fuckery,IH,That was your warning.,17928,s1e6,4,FALSE
Come,1,6,The Art of Fuckery,RO,"Come on, Cap.",17932,s1e6,3,FALSE
Psych,1,6,The Art of Fuckery,FR,"Psych him out. That's it. Nice. Wiggle the hips. Nice, Captain.",17935,s1e6,11,FALSE
Good,1,6,The Art of Fuckery,FR,"Good, yes!",17946,s1e6,2,FALSE
Oh,1,6,The Art of Fuckery,FR,"Oh, you cheeky bitch.",17948,s1e6,4,FALSE
Yield,1,6,The Art of Fuckery,IH,Yield or die.,17952,s1e6,3,FALSE
I,1,6,The Art of Fuckery,SB,I choose... this. Aaah!,17955,s1e6,4,FALSE
Oh,1,6,The Art of Fuckery,IH,Oh!,17959,s1e6,1,FALSE
Do,1,6,The Art of Fuckery,OL,Do it now!,17960,s1e6,3,FALSE
Ha-ha,1,6,The Art of Fuckery,SB,Ha-ha!,17963,s1e6,1,FALSE
No,1,6,The Art of Fuckery,OL,No! Stab him! For fսck's sake.,17964,s1e6,6,FALSE
Come,1,6,The Art of Fuckery,FR,"Come on, Captain!",17970,s1e6,3,FALSE
Ah,1,6,The Art of Fuckery,SB,Ah... Ah!,17973,s1e6,2,FALSE
So,1,6,The Art of Fuckery,IH,"So, it looks like we've arrived, Bonnet. The end of the road.",17975,s1e6,12,FALSE
All,1,6,The Art of Fuckery,SB,All right... let's call it a draw.,17987,s1e6,7,FALSE
Nah,1,6,The Art of Fuckery,IH,"Nah, I'm good.",17994,s1e6,3,FALSE
Ooh,1,6,The Art of Fuckery,BP,Ooh!,17997,s1e6,1,FALSE
Did,1,6,The Art of Fuckery,SB,"Did I do it right? He missed all the important bits. This mast it's made from the finest cherry wood in Brazil. It's rather strong, actually.",17998,s1e6,26,FALSE
Shut,1,6,The Art of Fuckery,IH,"Shut up! Don't you ever shut up, you rancid rat!",18024,s1e6,10,TRUE
Well,1,6,The Art of Fuckery,BU,"Well, now, Mr. Hands. Reckon he's rendered your sword inoperable. By dueling tradition, that means...",18034,s1e6,15,FALSE
Stede,1,6,The Art of Fuckery,FR,"Stede wins! In your face, Jizzy!",18049,s1e6,6,FALSE
Aaaaah,1,6,The Art of Fuckery,All,Aaaaah!,18055,s1e6,1,FALSE
Well,1,6,The Art of Fuckery,BU,"Well played, Cap'n.",18056,s1e6,3,FALSE
Thanks,1,6,The Art of Fuckery,SB,"Thanks, Buttons.",18059,s1e6,2,FALSE
So,1,6,The Art of Fuckery,IH,"So, is this it then? You're actually allowing this?",18061,s1e6,9,FALSE
You,1,6,The Art of Fuckery,ET,"You shouldn't've dueled him, Iz! We could've worked this out.",18070,s1e6,10,FALSE
You,1,6,The Art of Fuckery,IH,"You will rue this day, Edward. You will rue it long and you will rue it hard.",18080,s1e6,17,TRUE
Hey,1,6,The Art of Fuckery,RO,Hey... made you a sandwich for the trip.,18097,s1e6,8,FALSE
Hey,1,6,The Art of Fuckery,IV,Hey! I would've eaten that.,18105,s1e6,5,FALSE
A,1,6,The Art of Fuckery,IH,A fսcking pox on all of you.,18110,s1e6,7,TRUE
Well,1,6,The Art of Fuckery,ET,"Well, that's that.",18117,s1e6,3,FALSE
Not,1,6,The Art of Fuckery,RO,"Not for nothing, but that guy really is a dіck, huh?",18120,s1e6,11,FALSE
Thank,1,6,The Art of Fuckery,LS,Thank you.,18131,s1e6,2,FALSE
Today,1,6,The Art of Fuckery,FA,"Today... we commit a piece of our beloved Lucius to the sea. Begone, you foul thing!",18133,s1e6,16,TRUE
A,1,6,The Art of Fuckery,SB,A tad inelegant. He could've skimmed it like a stone or something festive.,18149,s1e6,13,TRUE
So,1,6,The Art of Fuckery,BP,"So. Uh, listen. I, I thought I was gonna lose you.",18162,s1e6,11,FALSE
Oh,1,6,The Art of Fuckery,LS,"Oh yeah. Well, you nearly did 'cause I had a really bad infection, so.",18173,s1e6,14,FALSE
Exactly,1,6,The Art of Fuckery,BP,"Exactly. And, uh, and death, you know... I'm used to death, but, um... but not, um... your death.",18187,s1e6,18,FALSE
Uh,1,6,The Art of Fuckery,BP,"Uh, so, anyway, I, uh, made this for you. It looks like a thumb, but... it's a finger. I whittled it. It's, it's dumb. You don't have to wear it.",18205,s1e6,30,FALSE
I,1,6,The Art of Fuckery,LS,I love it. And I didn't know you whittled.,18235,s1e6,9,FALSE
There's,1,6,The Art of Fuckery,BP,"There's a lot you don't know about me. Actually, that's kind of it.",18244,s1e6,13,FALSE
You,1,6,The Art of Fuckery,LS,You good?,18257,s1e6,2,FALSE
I,1,6,The Art of Fuckery,SB,"I, I would love it out.",18259,s1e6,6,FALSE
The,1,6,The Art of Fuckery,LS,"The, uh, um, I... I'll go get someone.",18265,s1e6,8,FALSE
Please,1,6,The Art of Fuckery,SB,Please.,18273,s1e6,1,FALSE
You,1,6,The Art of Fuckery,LS,You keep breathin'.,18274,s1e6,3,FALSE
Thank,1,6,The Art of Fuckery,SB,Thank you. Please.,18277,s1e6,3,FALSE
Okay,1,6,The Art of Fuckery,LS,Okay.,18280,s1e6,1,FALSE
it's,1,6,The Art of Fuckery,SB,It's been a while.,18281,s1e6,4,FALSE
So,1,6,The Art of Fuckery,GE,"So, I was thinking, um, should we serve food? Be a whole other revenue stream, you know? A theme night, or maybe Singles Night...",18285,s1e6,24,FALSE
Shut,1,6,The Art of Fuckery,SJ,"Shut the fսck up. I don't pay you to think. Food means kitchen, menus, waitstaff. You think I wanna mess with a waitstaff? You think Jackie don't have enough overhead as it is?",18309,s1e6,33,FALSE
I've,1,6,The Art of Fuckery,IH,I've a more lucrative proposal in mind. If you're open to it.,18342,s1e6,12,FALSE
Get,1,6,The Art of Fuckery,SJ,Get this man a drink.,18354,s1e6,5,FALSE
Here,1,7,This Is Happening,SB,Here we are.,18359,s1e7,3,FALSE
Why,1,7,This Is Happening,ET,"Why, thank you. Mm. Oh, that's perfect. You got it just right.",18362,s1e7,12,FALSE
I,1,7,This Is Happening,SB,I know. A dollop of milk and seven sugars.,18374,s1e7,9,TRUE
It,1,7,This Is Happening,ET,It wouldn't be the same with six.,18383,s1e7,7,TRUE
So,1,7,This Is Happening,SB,"So, what's on the agenda for today?",18390,s1e7,7,FALSE
don't,1,7,This Is Happening,ET,Don't know. I thought I might just sharpen the old sword. Prepare for the next adventure.,18397,s1e7,16,TRUE
The,1,7,This Is Happening,SB,The next adventure?,18413,s1e7,3,FALSE
I,1,7,This Is Happening,ET,"I can't stay around here forever. Besides, a ship has only one captain.",18416,s1e7,13,TRUE
Captain,1,7,This Is Happening,RO,Captain!,18429,s1e7,1,FALSE
Yes,1,7,This Is Happening,SB,Yes?,18430,s1e7,1,FALSE
Yes,1,7,This Is Happening,ET,"Yes? Oh, sorry, that's, uh, my bad. Your ship.",18431,s1e7,9,FALSE
Who,1,7,This Is Happening,RO,Who are we saying is Captain right now?,18440,s1e7,8,FALSE
Me,1,7,This Is Happening,SB,Me.,18448,s1e7,1,FALSE
Him,1,7,This Is Happening,ET,Him.,18449,s1e7,1,FALSE
Right,1,7,This Is Happening,RO,"Right. Captain, bad news...",18450,s1e7,4,FALSE
Hold,1,7,This Is Happening,SB,"Hold that thought, will you? Hey, listen, don't feel as though you need to rush out on my account. I mean, we're all enjoying your company here.",18454,s1e7,27,FALSE
Mate,1,7,This Is Happening,ET,"Mate, I know, I know. Me too. Uh, just, you know, I've stayed longer than I figured I would, and... I just wasn't built for sittin' idle, man.",18481,s1e7,28,FALSE
Uhh,1,7,This Is Happening,RO,"Uhh, Captain?",18509,s1e7,2,FALSE
What,1,7,This Is Happening,SB,"What is it, man?",18511,s1e7,4,FALSE
We're,1,7,This Is Happening,RO,We're out of oranges.,18515,s1e7,4,FALSE
This,1,7,This Is Happening,SB,"This is the emergency? Eat an apple, for God's sake!",18519,s1e7,10,FALSE
No,1,7,This Is Happening,RO,"No, the thing is, we really needed the oranges... to treat the scurvy.",18529,s1e7,13,FALSE
Scurvy,1,7,This Is Happening,SB,Scurvy? Who has scurvy?,18542,s1e7,4,FALSE
Uh,1,7,This Is Happening,SW,"Uh, hello? My teeth keep falling out. Is that normal?",18546,s1e7,10,FALSE
So,1,7,This Is Happening,SB,"So, apparently, we've run out of oranges.",18556,s1e7,7,FALSE
Uh,1,7,This Is Happening,WJ,"Uh, yeah, no shit, and in case you haven't noticed, the Swede has scurvy.",18563,s1e7,14,FALSE
We,1,7,This Is Happening,SW,We don't know that it's scurvy.,18577,s1e7,6,FALSE
Ay,1,7,This Is Happening,FR,"Ay, ay, ay. Don't breathe over me, man. Go sit...",18583,s1e7,10,FALSE
I,1,7,This Is Happening,SW,I just said we don't know that it's...,18593,s1e7,8,FALSE
Go,1,7,This Is Happening,FR,Go sit over there.,18601,s1e7,4,FALSE
All,1,7,This Is Happening,SB,"All right, back to the oranges. Look, I hate to toss anyone under the carriage, but it does seem like bad meal planning.",18605,s1e7,23,FALSE
Hey,1,7,This Is Happening,RO,Hey! There was that cake you had me make with the 40-orange glaze.,18628,s1e7,13,FALSE
You,1,7,This Is Happening,WJ,You wasted 40 oranges on cake?,18641,s1e7,5,FALSE
On,1,7,This Is Happening,RO,"On the glaze! Plus, another 10 for the cake itself.",18646,s1e7,10,FALSE
What,1,7,This Is Happening,All,What?!,18656,s1e7,1,FALSE
All,1,7,This Is Happening,SB,"All right, stop going on about your cakes. Barely tasted of orange, if that's any consolation. Let's just accept the fact that, due to Roach's immoderate use of the citrus... we now have to go grocery shopping.",18657,s1e7,37,FALSE
St,1,7,This Is Happening,FR,"St. Augustine's full of oranges, and we're right near there.",18694,s1e7,10,FALSE
Oh,1,7,This Is Happening,SB,"Oh, anything exciting to do there? Maybe, something might impress a world-weary, adventuring type?",18704,s1e7,14,FALSE
No,1,7,This Is Happening,JI,"No! It's boring and awful, and the humidity? Do you understand what that'll do to your hair?",18718,s1e7,17,FALSE
So,1,7,This Is Happening,OL,So? What?,18735,s1e7,2,FALSE
I'll,1,7,This Is Happening,SB,I'll wear a hat.,18737,s1e7,4,FALSE
Are,1,7,This Is Happening,SW,Are anyone else's fingernails falling off?,18741,s1e7,6,FALSE
Oh,1,7,This Is Happening,BP,Oh my god.,18747,s1e7,3,FALSE
Is,1,7,This Is Happening,FR,Is that your fingernail?,18750,s1e7,4,FALSE
Right,1,7,This Is Happening,SB,Right! St. Augustine it is.,18754,s1e7,5,FALSE
So,1,7,This Is Happening,OL,"So, you gonna tell me?",18759,s1e7,5,FALSE
Qué,1,7,This Is Happening,JI,Qué te pasa?,18764,s1e7,3,FALSE
Are,1,7,This Is Happening,OL,Are you really not gonna tell me?,18767,s1e7,7,FALSE
Tell,1,7,This Is Happening,JI,Tell you what?,18774,s1e7,3,FALSE
Why,1,7,This Is Happening,OL,Why you're scared to go to St. Augustine.,18777,s1e7,8,FALSE
I'm,1,7,This Is Happening,JI,I'm not scared of St. Augustine.,18785,s1e7,6,FALSE
No,1,7,This Is Happening,OL,No? You had a pretty strong reaction just then.,18791,s1e7,9,FALSE
No,1,7,This Is Happening,JI,"No, I didn't.",18800,s1e7,3,FALSE
Jackpot,1,7,This Is Happening,SB,Jackpot!,18803,s1e7,1,FALSE
Oh,1,7,This Is Happening,RO,"Oh, thank god! You found the oranges?",18804,s1e7,7,FALSE
Ahh,1,7,This Is Happening,SB,"Ahh, no. Bad luck on that front, I'm afraid. Apparently, there's a blight. Not a single orange to be found. But I may have got something even better. Lucius, tell them what I've got.",18811,s1e7,34,FALSE
it's,1,7,This Is Happening,LS,It's a treasure map.,18845,s1e7,4,FALSE
A,1,7,This Is Happening,SB,"A treasure map! Come on, it took me 40 minutes of intense bargaining to get this. The vendor wasn't gonna sell it to me, but I managed to sweet talk her.",18849,s1e7,30,FALSE
By,1,7,This Is Happening,LS,"By giving her a lot of money. Like, more money than I've ever seen in my life.",18879,s1e7,17,FALSE
Alright,1,7,This Is Happening,SB,"Alright, come on. Calm down. It was an investment, and we'll recoup once we find the loot. So... go fetch my shovel, the nice one in the glass cabinet.",18896,s1e7,11,FALSE
40,1,7,This Is Happening,SB,"A treasure map! Come on, it took me 40 minutes of intense bargaining to get this. The vendor wasn't gonna sell it to me, but I managed to sweet talk her.",18907,s1e7,1,FALSE
recoup,1,7,This Is Happening,SB,"Alright, come on. Calm down. It was an investment, and we'll recoup once we find the loot. So... go fetch my shovel, the nice one in the glass cabinet.",18908,s1e7,18,FALSE
Wait,1,7,This Is Happening,RO,"W-Wait, what? What about the oranges?",18926,s1e7,6,FALSE
Still,1,7,This Is Happening,SB,Still on with the oranges? Really?,18932,s1e7,6,FALSE
What,1,7,This Is Happening,RO,What?,18938,s1e7,1,FALSE
Excuse,1,7,This Is Happening,BP,"Excuse me. I don't mind saving the day on this one, Captain. Why don't I take a few men out on reconnaissance, see what we can't rustle up.",18939,s1e7,28,FALSE
Oh,1,7,This Is Happening,SB,"Oh, that's surprisingly helpful of you, Black Pete. Thank you.",18967,s1e7,10,FALSE
Just,1,7,This Is Happening,BP,Just make sure Blackbeard hears about it.,18977,s1e7,7,FALSE
I,1,7,This Is Happening,OL,"I think Jim should do it. You know, seeing as though they're from here.",18984,s1e7,14,FALSE
I,1,7,This Is Happening,JI,I never said that.,18998,s1e7,4,FALSE
Yeah,1,7,This Is Happening,OL,"Yeah, you don't say a lot.",19002,s1e7,6,FALSE
Right,1,7,This Is Happening,SB,"Right, fine, whatever. Go with Jim. I've got an amazing day to plan.",19008,s1e7,13,FALSE
Tell,1,7,This Is Happening,BP,Tell Blackbeard I took initiative. This was my mission!,19021,s1e7,9,FALSE
it's,1,7,This Is Happening,JI,It's still yours. I'm not going. Cálmate.,19030,s1e7,7,FALSE
Does,1,7,This Is Happening,SW,"Does anyone have a little baggy? I'm saving my teeth, so I can put them back in.",19037,s1e7,17,FALSE
Uh,1,7,This Is Happening,RO,"Uh, yeah, thing is, Swede, teeth don't work like that. Once they're out... they don't go back in.",19054,s1e7,18,FALSE
Jim,1,7,This Is Happening,SW,"Jim, please help! Please get more oranges! The teeth don't go back in!",19072,s1e7,13,TRUE
Go,1,7,This Is Happening,OL,"Go for a run, Swede.",19085,s1e7,5,TRUE
Ahh,1,7,This Is Happening,SW,Ahh! They don't go back in!,19090,s1e7,6,TRUE
Read,1,7,This Is Happening,SB,"Read it and weep, my friend. Adventure awaits.",19096,s1e7,8,FALSE
